kanji,pc1_loading,pc2_loading
仁,-0.005345957739539466,0.004445807149759615
柿,0.005179158488869711,-0.001766467413545402
粥,-0.0033236379575408885,-0.0031607361812217545
深,0.01800061041772163,0.008128797102688694
魚,-0.00312513919344346,-0.001048397065838278
牛,0.007507592872580129,0.007548270123867386
曲,0.004653428836723699,0.018168059352567507
嬉,-0.005779438596446689,-0.0040335265209658164
釜,0.012987556368400533,0.021459343979038106
権,0.03146714629026592,0.026951674450787624
現,0.028743381620971554,0.03186789351718625
算,-0.0017474348929556645,-5.4112915326020985e-05
領,-0.010059293178621026,-0.014440230245991937
粉,-0.00015428567571698843,-0.001573325867479142
笠,-0.006667651410063346,-0.004624254269879876
春,0.017649834865516564,-0.010626590616974773
鎌,-0.0014995360932764904,0.0005212726926279707
蛸,-0.0004749166259496413,0.0005047707626826572
守,0.005140914512571691,-0.009103812555208984
喜,0.008166623135448768,0.02382600565936697
櫛,-0.00442048947520039,0.0010263546461218925
米,-0.0028687097202792075,0.0017334079911400205
陽,-0.00010784358786534937,-0.0002507542040180187
反,0.059587126208510664,0.01672551211989339
主,-0.0005136858485534346,-0.001375455265827143
敷,0.004553636889617373,-8.347593218385803e-05
外,0.02301420967147122,0.0218915114967812
茅,-0.005527871013221791,-0.005827646350640764
与,-0.006908634397299645,-0.004668147458452084
肥,-0.007977048062880673,-0.00618174569380491
甚,0.04555938589359628,-0.025021008028110518
早,-0.0055209566795098005,-0.0020307387330763087
腹,-0.000990936315115702,0.0007622954628932851
挽,-0.0009291849140063856,0.004774211951894013
星,-0.011361081345212564,-0.014346379484094004
舞,0.03263974595311929,0.040666379735574
駅,-0.010778026478565935,-0.0059699486455211965
麻,0.0077413521435899186,0.019842690806931684
萌,-0.007405411792488992,-0.01643073271477355
柚,0.006530020323717136,-3.409830729210296e-05
猟,0.0019339967911013532,0.008992710175837991
師,0.042345335614897575,0.020520716486091474
若,0.008782325028900858,0.020649619055103638
友,0.008325142854580072,0.010999499092259672
嘉,-0.00844113973799046,-0.00796850868610239
例,0.016335863931181225,0.027868305707746285
増,0.00247396322465008,0.020286670778034147
仲,-0.004957154002361735,-0.004732698972467708
夫,0.0005923433600788518,0.009119199030149327
播,-0.001131300526619498,-0.0012637070254153601
磨,-0.0019725010344112835,-0.002004664935958675
願,0.007217309294355805,0.00035097619804193536
汰,-0.0035931655857391973,-0.003033405148393746
忠,-0.0065790674370968475,-0.012746292839789071
稗,0.01473103519706277,0.024165726732352247
繁,-0.0014611580410532788,0.004967462104319847
能,0.0011771459854897485,0.0054392383829618834
芳,-0.0038112608311998922,-0.0035919913060153074
蛎,-0.004866765221005894,-0.007261536009178964
額,0.063036062748051,-0.03969500419286186
巖,-0.0033236379575408885,-0.0031607361812217545
油,0.024275662971023917,0.020201955403288313
入,0.00393363819270349,0.0006059934088718308
葭,0.03437019564655537,-0.0031273256613757175
梅,0.0063238548143239835,0.006034960125642118
掛,0.0003856238399135838,-0.0003818907571753107
樋,0.019833683162844912,0.05375580461846866
鍜,0.043733022689200006,0.022307848765890127
冶,-0.0061960757210195675,-0.001069527708317354
鍋,0.0010535705940472955,0.005304390925208703
紺,-0.008699154091467516,-0.006814634673285037
参,0.0015647360626500528,0.003337835210289849
汐,0.0041559286311279205,-0.01593020900442336
職,-0.0036441820383425216,0.0016818403528938025
人,-0.003909541938599116,0.001848268120999506
築,-0.003675122484359988,0.0006270400346628045
猪,0.011421620231232091,0.02291035633668075
飼,0.001548854847334226,0.0027876174094724395
取,-0.004072588339816458,-0.0008944398108944586
力,0.009790654929800838,-0.006950508045748101
肱,-0.003074010090938062,-0.0020677550724809124
衣,0.005399376866666796,0.008216709491438063
筑,-0.006296933544504579,-0.004278106157421163
紫,0.002191068264449833,0.009741791013236634
筒,0.0017906238181417931,0.0017377949406438623
堤,0.03351050192193035,0.029395461762978928
伝,0.0237133959301735,0.007084907296358864
盤,-0.011749004354645395,-0.0061682456809452535
付,0.003459757217072823,-0.004777960379490278
源,0.014303371326781283,0.002561916064343746
面,0.007309259503104012,0.004666186960877571
駒,-0.0026553989642715626,0.000379986978159415
鶏,0.020422535602167956,0.033646739008524065
又,0.021694503016890222,0.04210063103986014
蔭,0.007352154440810521,0.003084673782910156
満,-0.008943249907253875,-0.008998251146609171
枇,0.06819035814071871,-0.02291638134103744
杷,0.051639384412733434,-0.0203848848425968
風,-0.00592188411934159,-0.0011924817057656736
益,-0.006422115178612781,-0.0032798779127757275
並,-0.0013821833379380358,-0.004764264881356589
磧,-0.004931485250016178,-0.004352960324232551
秋,0.00898691484547193,0.018464619487168578
祝,0.0018601930507968045,0.010017110222401798
岐,-0.004678739896915674,-0.0058250728410739
甲,-0.005397342300317839,-0.0012283494516294956
斐,-0.006297044796862195,-0.004777984188112146
登,0.006444681276747976,0.017666190958294446
箕,-0.004092065730797109,-0.00033718103579338945
汲,-0.0041485010041099465,-0.004546358920904666
国,-0.011617980344152483,-0.006367527821842466
府,-0.006854992238818437,-0.005978751558054825
共,0.00925076659311829,-0.028887370024924548
進,0.06470289461324198,-0.0451658671738138
自,-0.008616791332316713,-0.007730039264198172
由,0.0035930351414439,0.015361883781593541
椿,0.0048197155195355956,0.013618478688571698
伯,-0.0059346729140912925,-0.004246374339864762
冨,0.016261615759661206,-0.023688309220287893
澤,-0.006083517559835242,-0.00025389670886681023
宅,0.010556773982129775,0.004422636602619104
弓,-0.006199072585119753,-0.0009667093507342771
削,-0.006114742842987351,-0.004523134574540735
番,0.0011638536121317486,0.0046772082387836105
貴,0.00931580373279435,-0.011383321602436734
希,-0.0076408022356356155,-0.0081768516618815
桔,-0.001267748075573939,0.0007994256944663925
梗,-0.0009708468903971257,0.0014818720369783845
旗,-0.004999957579144232,-0.0008935159427726582
鴻,-0.0016462780439043634,-0.003145916876873662
丈,-0.0008243921980601334,-0.0004398019047024121
檀,0.021265672452464707,0.042120338714010046
鍛,0.003980277046921143,0.021182501589680224
比,0.01010466444214748,-0.014386383245631065
奈,-0.005314616821032665,-0.0026728822259283525
葛,-0.0067666901919183845,-0.0025728000206564133
結,-0.0032933245514689914,-0.0013734015705614872
薦,-0.005790379721684139,-0.003736042754024655
夏,0.01490460064073333,0.008945205369770356
布,-0.007917582591156179,-0.00860174677000998
