都道府県名,市,町,田,大,郡,区,川,山,字,西,東,北,南,野,中,上,島,原,岡,下,沢,条,新,小,津,崎,松,宮,本,谷,屋,戸,豊,木,高,井,京,平,村,名,古,神,石,前,内,福,和,日,長,浜,城,台,尾,美,河,寺,江,地,白,幌,都,見,賀,久,多,富,札,伊,水,加,広,坂,岩,吉,佐,橋,金,知,倉,横,安,部,浦,手,泉,郷,沼,口,央,鹿,生,通,根,森,馬,葉,子,瀬,丘,塚,仙,相,千,海,稲,須,旭,越,花,羽,割,里,幡,波,方,別,保,代,宇,清,黒,池,路,畑,道,場,阪,若,阿,岐,敷,州,天,間,関,藤,国,明,良,巻,米,丹,達,青,船,土,御,鶴,春,向,之,立,熊,林,辺,秋,太,飯,鳥,潟,柳,赤,府,門,矢,出,今,会,奥,阜,治,丸,喜,荒,元,標,第,取,線,塩,館,園,志,緑,桜,玉,能,常,亀,堂,光,栄,湯,刈,幸,徳,堀,茂,竹,後,朝,深,角,渡,柴,那,王,草,蒲,士,愛,来,尻,帯,合,成,紫,栗,利,所,垣,室,砂,滝,分,宿,楽,堺,永,港,麻,庄,桑,双,足,住,甲,入,穂,牧,宝,岸,蔵,柏,浅,曽,遠,音,真,猪,香,比,板,登,居,奈,勝,作,理,杉,姫,伏,犬,軽,駒,釧,留,亘,月,世,切,盛,綾,万,武,家,脇,寄,舘,形,篠,寒,更,萩,笹,静,滑,片,頭,陽,半,厚,坪,梅,弘,外,輪,槻,昭,仁
三重県,0.17831836188138148,0.11973441946102772,0.01824471349662445,0.024047313507783295,0.02220610388885789,0.0001673826926295821,0.008536517324108686,0.014339117335267533,0.012330525023712548,0.008424928862355633,0.009261842325503544,0.009038665401997433,0.009373430787256597,0.019639569268537632,0.007532221168331195,0.007141661552195503,0.005969982703788428,0.00636054231992412,0.001841209618925403,0.00424036154661608,0.0002789711543826368,0.0006695307705183284,0.006304748089047593,0.006193159627294538,0.021759750041845674,0.0017296211571723485,0.019806951961167215,0.0021759750041845673,0.004017184623109971,0.00212018077330804,0.00318027115996206,0.002287563465937622,0.0008369134631479105,0.0065279250125537015,0.004909892317134408,0.003068682698209005,0.0003347653852591642,0.0034034480834681693,0.003347653852591642,0.031021592367349218,0.002399151927690677,0.0038498019304803884,0.0012832673101601294,0.0007253250013948558,0.0026223288511967864,0.0013948557719131842,0.004854098086257881,0.029180382748423814,0.005244657702393573,0.0034034480834681693,0.002733917312949841,0.008090163477096467,0.006304748089047593,0.00212018077330804,0.0021759750041845673,0.002901300005579423,0.002845505774702896,0.0010042961557774927,0.0026781230820733136,0.0,0.0,0.0025107403894437316,0.015566590414551135,0.003682419237850806,0.011493611560564637,0.0016180326954192937,5.579423087652737e-05,0.025330580817943423,0.0008927076940244379,0.0010042961557774927,0.0013390615410366568,0.0027897115438263683,0.0007811192322713832,0.0008369134631479105,0.0009485019249009652,0.0010042961557774927,0.0006695307705183284,0.0008369134631479105,0.0016180326954192937,0.0002789711543826368,0.003626625006974279,0.0031244769290855326,0.002733917312949841,0.0007253250013948558,0.0009485019249009652,0.00106009038665402,0.0,0.001673826926295821,0.0010042961557774927,0.018914244267142777,0.003347653852591642,0.00044635384701221896,0.0008927076940244379,0.00106009038665402,0.0009485019249009652,0.0005021480778887463,0.0009485019249009652,0.001841209618925403,0.012218936561959494,0.0015622384645427663,0.0,0.0009485019249009652,0.0009485019249009652,0.000613736539641801,0.0010042961557774927,0.0020643865424315126,0.0012832673101601294,0.00106009038665402,0.0011158846175305472,0.003626625006974279,0.0001673826926295821,0.0019527980806784578,0.00044635384701221896,0.0011158846175305472,0.0016180326954192937,0.0008927076940244379,0.0009485019249009652,0.0007253250013948558,0.000613736539641801,0.0005579423087652736,0.0007811192322713832,0.00106009038665402,0.0005579423087652736,0.000613736539641801,0.0009485019249009652,0.0013390615410366568,0.016180326954192935,0.0011716788484070746,0.0017854153880488759,0.00011158846175305474,0.00022317692350610948,5.579423087652737e-05,0.0007811192322713832,0.0006695307705183284,0.0011158846175305472,0.0023433576968141493,0.0003905596161356916,0.0031244769290855326,0.00022317692350610948,0.0,0.00022317692350610948,0.0003347653852591642,0.0,0.0005579423087652736,0.0011158846175305472,0.0003905596161356916,0.0019527980806784578,0.0,0.000613736539641801,0.0007811192322713832,0.0031244769290855326,0.0007253250013948558,0.00318027115996206,0.0008369134631479105,0.000613736539641801,0.00011158846175305474,0.0021759750041845673,0.00212018077330804,0.0027897115438263683,0.0,0.000613736539641801,0.0018970038498019304,0.0001673826926295821,0.00022317692350610948,0.001673826926295821,0.0013948557719131842,0.0003905596161356916,0.00825754616972605,0.00022317692350610948,0.0,0.0006695307705183284,0.00106009038665402,0.00022317692350610948,0.00022317692350610948,0.00044635384701221896,0.0,0.0,0.0001673826926295821,0.0,0.0005579423087652736,5.579423087652737e-05,0.0005579423087652736,0.004519332700998717,0.0007811192322713832,0.001506444233666239,0.0022317692350610945,0.0001673826926295821,0.0003347653852591642,0.0059141884729119005,0.00022317692350610948,0.0003347653852591642,0.0011716788484070746,0.0003905596161356916,0.0,0.0005021480778887463,0.0003347653852591642,0.0011716788484070746,0.0003905596161356916,0.0005021480778887463,0.0003347653852591642,0.0013390615410366568,0.0005021480778887463,0.0001673826926295821,0.0001673826926295821,5.579423087652737e-05,0.00011158846175305474,0.000613736539641801,0.00022317692350610948,0.00011158846175305474,0.00011158846175305474,0.00044635384701221896,0.0,0.0003905596161356916,0.0,0.0013948557719131842,0.0003347653852591642,0.00011158846175305474,0.0007253250013948558,0.00011158846175305474,0.0011158846175305472,0.0011716788484070746,0.0003905596161356916,0.00011158846175305474,0.0009485019249009652,0.0003905596161356916,0.00022317692350610948,0.00044635384701221896,0.0,0.001673826926295821,0.0001673826926295821,0.0001673826926295821,0.0013948557719131842,0.02030910003905596,0.00011158846175305474,0.00011158846175305474,0.0005579423087652736,0.0003347653852591642,0.00022317692350610948,0.0,0.0002789711543826368,0.0010042961557774927,0.0001673826926295821,0.00044635384701221896,0.0002789711543826368,0.00011158846175305474,0.0026223288511967864,0.0,0.00022317692350610948,0.000613736539641801,0.0001673826926295821,0.00011158846175305474,0.0002789711543826368,0.00011158846175305474,0.0002789711543826368,0.0018970038498019304,0.0003905596161356916,0.0001673826926295821,0.0001673826926295821,0.0,0.0013390615410366568,0.0,0.0,0.0,0.0,0.0001673826926295821,0.0,0.0003905596161356916,0.0,0.0001673826926295821,0.00044635384701221896,0.0003347653852591642,5.579423087652737e-05,0.0,0.0002789711543826368,5.579423087652737e-05,0.001227473079283602,0.0001673826926295821,0.0,0.0,0.00011158846175305474,0.00011158846175305474,0.0,5.579423087652737e-05,0.0001673826926295821,0.0010042961557774927,0.0,0.0,0.0010042961557774927,5.579423087652737e-05,0.0007811192322713832,0.00011158846175305474,0.0,5.579423087652737e-05,0.0008927076940244379,0.0,0.000613736539641801,0.0003347653852591642,0.0,0.0,0.0001673826926295821
京都府,0.10421850587350269,0.08997357406014313,0.02564473506548618,0.017417973496904115,0.012470343151437996,0.04735451266323323,0.014543911424878962,0.025432555986343384,0.011052601122620218,0.01462106745365816,0.008863298806010455,0.010869355554269622,0.013646972590320777,0.009683081611789442,0.010821133036282623,0.014881469050787957,0.003173041683544548,0.009316590475088248,0.013473371525567579,0.012518565669424995,0.0004436471654803927,0.0023339698705707617,0.002073568273440966,0.00426287059005073,0.011968828964373204,0.0027776170360511543,0.0027197500144667554,0.004494338676388326,0.0035588218274405416,0.00789884844627047,0.004426827151206528,0.002266458345388963,0.00029897961151939507,0.014852535539995756,0.003288775726713346,0.00978917115136084,0.09108269197384411,0.0022375248345967635,0.000665470748220589,0.0001639565611557973,0.0009451613525451845,0.0019867677410643674,0.0016588546187527727,0.002989796115193951,0.005728835136855506,0.002980151611596551,0.0010030283741295836,0.0030862411511679492,0.004388249136816928,0.001041606388519183,0.004995852863453118,0.0017263661439345717,0.0022953918561811624,0.0016009875971683737,0.0026425939856875567,0.008072449511023668,0.0006365372374283895,0.0007329822734023879,0.0009644503597399842,0.0,0.04744131319560982,0.007358756244816079,0.002266458345388963,0.005603456590089308,0.00121520745327238,0.0005786702158439906,5.786702158439905e-05,0.0006751152518179889,0.001967478733869568,0.003500954805856143,0.0008969388345581853,0.0011476959280905812,0.0018517446907007696,0.0021217907914279654,0.0007426267769997878,0.0018710336978955693,0.0008872943309607854,0.0026522384892849566,0.0015720540863761743,0.0010030283741295836,0.0013502305036359778,0.012933279324113188,0.0008197828057789865,0.002497926431726559,0.00047258067627259224,0.0003568466331037941,2.8933510792199525e-05,0.003230908705128947,0.0001639565611557973,0.0007233377698049881,0.001041606388519183,0.00020253457554539667,0.0005786702158439906,0.001899967208687769,0.0017649441583241711,0.00022182358274019636,0.0010705398993113824,0.0008390718129737862,0.0006172482302335898,0.0010030283741295836,8.680053237659857e-05,0.004407538144011728,0.002073568273440966,0.0008390718129737862,0.001031961884921783,0.00033755762590899444,0.000424358158285593,0.0005208031942595915,0.00122485195686978,0.001523831568389175,6.75115251817989e-05,0.002083212777038366,0.00488011882028432,0.0031537526763497485,0.0004147136546881932,0.0003568466331037941,0.0012634299712593793,0.0014370310360125765,0.0055745230792971084,0.0007329822734023879,0.0005690257122465907,0.0019096117122851686,0.0020446347626487667,0.002854773064830353,0.0013598750072333777,0.0012344964604671797,0.00031826861871419476,0.0004436471654803927,0.0001350230503635978,0.0002121790791427965,0.0005786702158439906,9.644503597399841e-05,0.0014563200432073761,0.0005979592230387901,0.0001639565611557973,0.0006365372374283895,0.0002893351079219953,0.000974094863337384,0.0005979592230387901,2.8933510792199525e-05,9.644503597399841e-05,0.01098508959743842,7.715602877919873e-05,0.00045329166907779255,0.00365526686341454,0.000916227841752985,0.0037613564029859384,0.001890322705090369,0.00031826861871419476,0.00304766313677835,0.0013502305036359778,0.0006268927338309897,0.0005883147194413903,0.0017552996547267712,0.006934398086530486,6.75115251817989e-05,0.0013212969928437783,0.0002121790791427965,0.0015624095827787743,0.0,0.0008004937985841868,0.0003086241151167949,2.8933510792199525e-05,0.0014852535539995756,0.00038578014389599365,0.0007522712805971876,0.0009355168489477846,9.644503597399841e-06,0.0013020079856489787,0.0,0.005381633007349112,0.0007233377698049881,0.003095885654765349,0.0007233377698049881,0.0005786702158439906,0.0,0.0,0.0004436471654803927,0.0,0.00029897961151939507,9.644503597399841e-06,0.004205003568466331,0.0002893351079219953,4.822251798699921e-05,0.00036649113670119397,0.0002507570935323959,6.75115251817989e-05,0.0003279131223115946,0.008622186216075458,0.0016588546187527727,0.0004147136546881932,0.00027969060432459544,0.0004436471654803927,3.8578014389599364e-05,0.0001350230503635978,0.0002893351079219953,0.000916227841752985,0.0046679397411415234,0.0016588546187527727,0.0028354840576355535,0.00012537854676619796,0.0016781436259475724,0.0003472021295063943,9.644503597399841e-05,0.00012537854676619796,0.0,0.0009933838705321837,0.0021025017842331655,0.0003472021295063943,9.644503597399841e-06,8.680053237659857e-05,8.680053237659857e-05,0.0012441409640645796,2.8933510792199525e-05,0.0003472021295063943,0.0002121790791427965,0.000848716316571186,0.0007040487626101884,0.00020253457554539667,0.0012055629496749802,0.0030380186331809503,0.0006558262446231892,0.00027969060432459544,0.00060760372663619,0.0003568466331037941,1.9289007194799682e-05,0.004436471654803927,5.786702158439905e-05,0.00026040159712979575,0.0,3.8578014389599364e-05,0.00121520745327238,0.0001639565611557973,4.822251798699921e-05,0.00047258067627259224,0.0009355168489477846,0.0001157340431687981,0.0001350230503635978,9.644503597399841e-06,9.644503597399841e-05,0.0001157340431687981,0.0003568466331037941,0.000424358158285593,0.0002893351079219953,7.715602877919873e-05,0.001591343093570974,5.786702158439905e-05,0.0008004937985841868,0.0002121790791427965,0.0002893351079219953,7.715602877919873e-05,6.75115251817989e-05,9.644503597399841e-05,0.0001157340431687981,0.0004629361726751924,0.0008197828057789865,0.0005883147194413903,9.644503597399841e-05,2.8933510792199525e-05,0.00038578014389599365,4.822251798699921e-05,0.006818664043361688,0.00024111258993499604,9.644503597399841e-06,6.75115251817989e-05,0.0,6.75115251817989e-05,0.0,0.0002700461007271956,0.0021217907914279654,0.00027969060432459544,7.715602877919873e-05,0.007821692417491272,0.00020253457554539667,6.75115251817989e-05,0.00027969060432459544,0.00033755762590899444,5.786702158439905e-05,0.00015431205755839746,5.786702158439905e-05,0.0013502305036359778,2.8933510792199525e-05,9.644503597399841e-06,0.0001157340431687981,0.00018324556835059698,4.822251798699921e-05,1.9289007194799682e-05,0.0002700461007271956,0.0002314680863375962,0.0018710336978955693,0.00033755762590899444,2.8933510792199525e-05,0.0011766294388827806,0.0017263661439345717,0.0,0.0010126728777269834,8.680053237659857e-05,4.822251798699921e-05,2.8933510792199525e-05,0.0001350230503635978
佐賀県,0.12080631519594023,0.1115026783197068,0.031012122920778123,0.048632647307583876,0.025937411897378065,0.0,0.014237383704539048,0.01240484916831125,0.03721454750493375,0.021285593459261346,0.010713278827177897,0.005497603608683395,0.005215675218494502,0.01621088243586129,0.005074711023400056,0.00493374682830561,0.013532562729066817,0.008316887510572314,0.000281928390188892,0.004792782633211165,0.0,0.0,0.003665069072455596,0.008034959120383423,0.0441217930645616,0.001832534536227798,0.01804341697208909,0.001127713560755568,0.005779531998872286,0.001832534536227798,0.0031012122920778123,0.0023963913166055823,0.0,0.010431350436989005,0.003665069072455596,0.0023963913166055823,0.000281928390188892,0.0023963913166055823,0.001268677755850014,0.00042289258528333803,0.003242176487172258,0.012263884973216803,0.005215675218494502,0.003665069072455596,0.006202424584155625,0.001268677755850014,0.0035241048773611504,0.002960248096983366,0.001832534536227798,0.002960248096983366,0.006625317169438962,0.000563856780377784,0.0023963913166055823,0.0,0.0008457851705666761,0.001268677755850014,0.003665069072455596,0.000281928390188892,0.004510854243022272,0.0,0.000140964195094446,0.00070482097547223,0.04031575979701156,0.0067662813645334085,0.010713278827177897,0.005779531998872286,0.0,0.013673526924161263,0.001832534536227798,0.0009867493656611221,0.00140964195094446,0.0009867493656611221,0.0015506061460389062,0.002255427121511136,0.03834226106568932,0.000563856780377784,0.00070482097547223,0.002960248096983366,0.00070482097547223,0.001268677755850014,0.000140964195094446,0.00140964195094446,0.019312094727939103,0.0009867493656611221,0.001268677755850014,0.00042289258528333803,0.0,0.001268677755850014,0.000563856780377784,0.0035241048773611504,0.001268677755850014,0.0009867493656611221,0.000140964195094446,0.00070482097547223,0.0008457851705666761,0.00042289258528333803,0.0016915703411333521,0.006625317169438962,0.00140964195094446,0.000140964195094446,0.0,0.003242176487172258,0.0026783197067944743,0.0033831406822667043,0.0,0.000281928390188892,0.000140964195094446,0.000281928390188892,0.00070482097547223,0.0,0.0,0.017761488581900197,0.00042289258528333803,0.00563856780377784,0.0009867493656611221,0.000140964195094446,0.00211446292641669,0.007189173949816746,0.000140964195094446,0.000140964195094446,0.0033831406822667043,0.00140964195094446,0.00070482097547223,0.0008457851705666761,0.00070482097547223,0.0016915703411333521,0.0,0.001268677755850014,0.0,0.000281928390188892,0.000140964195094446,0.0,0.0016915703411333521,0.000563856780377784,0.000140964195094446,0.00281928390188892,0.0,0.00042289258528333803,0.0015506061460389062,0.000140964195094446,0.000281928390188892,0.0,0.0,0.0,0.000281928390188892,0.000281928390188892,0.0,0.00042289258528333803,0.0,0.000140964195094446,0.000140964195094446,0.00211446292641669,0.00070482097547223,0.000140964195094446,0.000563856780377784,0.00042289258528333803,0.00140964195094446,0.00042289258528333803,0.014801240484916831,0.000140964195094446,0.00070482097547223,0.001127713560755568,0.000281928390188892,0.0,0.000281928390188892,0.00070482097547223,0.0008457851705666761,0.0,0.0,0.0,0.000140964195094446,0.00070482097547223,0.0,0.000140964195094446,0.0009867493656611221,0.0,0.0,0.000140964195094446,0.0,0.001268677755850014,0.000140964195094446,0.001127713560755568,0.0016915703411333521,0.000140964195094446,0.000563856780377784,0.001832534536227798,0.0,0.000140964195094446,0.0,0.000140964195094446,0.000563856780377784,0.001268677755850014,0.00070482097547223,0.0008457851705666761,0.00070482097547223,0.000563856780377784,0.00042289258528333803,0.0,0.000563856780377784,0.000140964195094446,0.00070482097547223,0.000140964195094446,0.0,0.000563856780377784,0.0,0.000140964195094446,0.000140964195094446,0.000140964195094446,0.000140964195094446,0.0038060332675500423,0.000140964195094446,0.0,0.0,0.0,0.00042289258528333803,0.00140964195094446,0.0,0.000281928390188892,0.0,0.000563856780377784,0.0,0.000140964195094446,0.000140964195094446,0.00042289258528333803,0.0008457851705666761,0.0016915703411333521,0.000140964195094446,0.0,0.0008457851705666761,0.0,0.000140964195094446,0.0008457851705666761,0.00042289258528333803,0.000281928390188892,0.0,0.0,0.0035241048773611504,0.000140964195094446,0.0,0.00042289258528333803,0.0,0.000281928390188892,0.001127713560755568,0.000140964195094446,0.000140964195094446,0.000140964195094446,0.000140964195094446,0.000281928390188892,0.00070482097547223,0.0,0.0,0.000140964195094446,0.00042289258528333803,0.000563856780377784,0.0,0.0,0.000140964195094446,0.000140964195094446,0.000140964195094446,0.00042289258528333803,0.000140964195094446,0.0,0.00042289258528333803,0.0,0.000140964195094446,0.0,0.000563856780377784,0.0,0.0015506061460389062,0.0,0.000563856780377784,0.000140964195094446,0.0,0.013532562729066817,0.005215675218494502,0.0,0.000281928390188892,0.000140964195094446,0.0,0.00042289258528333803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000140964195094446,0.000281928390188892,0.0,0.000140964195094446,0.0,0.00042289258528333803,0.000563856780377784,0.0,0.000563856780377784,0.0,0.0,0.000281928390188892,0.000281928390188892
兵庫県,0.12635689785851006,0.0856595968809013,0.03471089243734183,0.008195984224657324,0.014901789499376952,0.04695348329329548,0.023162005575324694,0.02682322109887851,1.2846370258083579e-05,0.021877368549516333,0.011972817080533896,0.013064758552470999,0.00736097015788189,0.013231761365826086,0.012538057371889573,0.00926223295607826,0.0022095756843903756,0.008440065259560911,0.0070012717906555505,0.005459707359685521,0.0008992459180658505,0.000668011253420346,0.003738293745102321,0.004714617884716673,0.0024022712382616293,0.009326464807368678,0.0028262014567783872,0.009853165987950104,0.006564495201880708,0.008131752373366906,0.0034556735994244825,0.042675641997353644,0.0043677658877484165,0.005344090027362768,0.005883637578202279,0.004175070333877163,0.0002312346646455044,0.002222422054648459,0.001374561617614943,0.007425202009172308,0.005087162622201097,0.046542399445036804,0.004894467068329843,0.002415117608519713,0.0030445897511658083,0.0016957208740670325,0.010418406279305781,0.0027362768649718022,0.006872808088074714,0.0020939583520676232,0.0011690196934856056,0.007784900376398648,0.002171036573616125,0.004573307811877754,0.0017471063550993666,0.005318397286846602,0.0011818660637436893,0.0014516398391634445,0.0009506313990981848,0.0,0.0008478604370335162,0.00122040517451794,0.000976324139614352,0.001862723687422119,0.00316020708348856,0.0006551648831622625,2.5692740516167158e-05,0.005935023059234613,0.005588171062266356,0.007849132227689067,0.00226096116542271,0.002106804722325707,0.0008863995478077669,0.0019654946494867876,0.0036740618938119036,0.0005780866616137611,0.0005010084400652596,0.00030831288619400586,0.0011690196934856056,0.00043677658877484165,0.001464486209421528,0.0012717906555502743,0.00032115925645208944,0.0017856454658736174,0.0011947124340017728,0.0005395475508395103,2.5692740516167158e-05,0.0030445897511658083,0.004766003365749008,0.0009506313990981848,0.0026977377541975516,0.009159461994013591,0.0008350140667754326,0.0011047878421951878,0.0003725447374844238,0.000912092288323934,0.002273807535680793,0.0012075588042598565,0.004033760261038244,0.007399509268656141,0.0001156173323227522,0.0015030253201957786,0.0009891705098724354,0.0005138548103233432,0.0008863995478077669,0.006911347198848965,0.0003468519969682566,0.00030831288619400586,0.000732243104710764,0.0002569274051616716,8.992459180658505e-05,0.0007193967344526804,0.000334005626710173,0.006243335945428619,0.0025435813111005486,0.0011561733232275221,0.0024022712382616293,0.001066248731420937,0.00030831288619400586,0.0010534023611628535,0.0006423185129041789,0.002196729314132292,0.012512364631373405,0.003391441748134065,0.0014773325796796114,0.0009377850288401012,0.00021838829438742082,0.001130480582711355,0.0008992459180658505,0.0,0.00039823747800059095,3.853911077425073e-05,0.0007450894749688476,0.0006937039939365132,0.00010277096206466863,0.0006551648831622625,0.0007579358452269311,0.003468519969682566,0.0003468519969682566,2.5692740516167158e-05,0.00041108384825867453,0.010649640943951287,0.0,0.0011433269529694385,0.0005652402913556775,0.0011818660637436893,0.0020040337602610383,0.0001670028133550865,0.0007450894749688476,0.000976324139614352,0.0009377850288401012,0.0007450894749688476,0.00039823747800059095,0.0014259470986472773,0.006937039939365132,0.0001156173323227522,0.0007065503641945968,0.00015415644309700293,0.00038539110774250736,0.0,0.000488162069807176,0.0020811119818095396,0.0005523939210975939,0.000732243104710764,0.000488162069807176,0.0014002543581311101,0.0011561733232275221,7.707822154850146e-05,0.0009506313990981848,0.0,0.00038539110774250736,0.0007707822154850147,0.0001156173323227522,0.000732243104710764,0.0005909330318718447,0.0,0.0,0.00014131007283891937,0.0,0.0009891705098724354,0.0,0.0016957208740670325,0.0012460979150341071,0.0006808576236784296,0.0008093213262592655,0.0010020168801305191,0.0001798491836131701,0.00026977377541975516,8.992459180658505e-05,0.0007964749560011819,0.00028262014567783874,0.0006166257723880117,0.00019269555387125368,3.853911077425073e-05,0.0002569274051616716,0.0003468519969682566,0.0006294721426460953,0.00026977377541975516,0.0014516398391634445,0.00026977377541975516,0.009891705098724356,0.0004239302185167581,0.00010277096206466863,0.00010277096206466863,2.5692740516167158e-05,0.00039823747800059095,0.0006166257723880117,0.0004239302185167581,0.0001670028133550865,0.0001670028133550865,2.5692740516167158e-05,0.009557699472014182,0.0007065503641945968,0.0,0.0011561733232275221,0.00020554192412933727,0.0007193967344526804,0.00020554192412933727,0.0005267011805814267,0.0009377850288401012,0.0018498773171640353,0.000244081034903588,0.002594966792132883,0.0003468519969682566,0.0001670028133550865,0.0004239302185167581,0.00043677658877484165,5.1385481032334316e-05,0.00029546651593592233,0.0004239302185167581,3.853911077425073e-05,0.0009891705098724354,0.00043677658877484165,5.1385481032334316e-05,5.1385481032334316e-05,0.0015287180607119458,0.0014002543581311101,0.00019269555387125368,0.0019398019089706205,0.00026977377541975516,0.0058450984674280285,0.0004753156995490924,0.00038539110774250736,0.000976324139614352,7.707822154850146e-05,0.0006808576236784296,8.992459180658505e-05,7.707822154850146e-05,0.00020554192412933727,0.006718651644977712,0.002273807535680793,0.000334005626710173,0.00014131007283891937,5.1385481032334316e-05,0.00021838829438742082,3.853911077425073e-05,0.00021838829438742082,6.42318512904179e-05,0.0,0.0005138548103233432,0.01116349575427463,0.0001284637025808358,6.42318512904179e-05,0.0,0.0001798491836131701,0.0,0.00038539110774250736,0.0,0.00043677658877484165,2.5692740516167158e-05,0.000334005626710173,5.1385481032334316e-05,2.5692740516167158e-05,0.0005523939210975939,0.0007065503641945968,0.0010405559909047698,0.0014901789499376951,6.42318512904179e-05,0.0,7.707822154850146e-05,0.00348136633994065,0.0,2.5692740516167158e-05,0.00019269555387125368,0.0004239302185167581,0.0,0.0,0.00020554192412933727,8.992459180658505e-05,0.0007707822154850147,1.2846370258083579e-05,2.5692740516167158e-05,0.0002569274051616716,0.00041108384825867453,2.5692740516167158e-05,0.00015415644309700293,6.42318512904179e-05,0.00043677658877484165,0.0002569274051616716,0.0004239302185167581
