kanji,pc1_loading,pc2_loading
美,-0.0016067916652101775,0.00871777965417599
河,-0.0007281390122526154,0.09500152814822937
寺,-0.0157606933523467,-0.041647938303391266
江,-0.009073697001564905,-0.040444619704691986
地,0.1287846621086092,0.0964935288411798
白,0.049992004312998106,0.07387480895395314
幌,-0.12076577073207763,0.20797111815635086
都,-0.01844869276415668,-0.024299956386728366
見,-0.08319734409343142,0.012418110668634536
賀,0.00988561213948829,-0.04145226458362341
久,0.021729277487486282,-0.02824013763411391
多,-0.03608855648134074,-0.05839101515728355
富,-0.0026150114318686728,0.0021174476073367054
札,-0.12098066490814526,0.207621661871438
伊,0.017122137118281932,-0.03541610870079272
水,0.028162710191097864,0.02093584620763974
加,0.040353068667337316,-0.0014583201387219035
広,-0.052147050819907045,0.020708242954085413
坂,0.009708375792715171,-0.044068763265135334
岩,0.03245362710548906,0.06560822650062567
吉,-0.03348150979714138,-0.05153753251000735
佐,-0.02761336499598676,-0.06040142938581307
橋,0.027797684426675434,-0.0006355931815405568
金,0.05352405996622029,0.01597039932792265
知,-0.0389666234000891,-0.011223666973787514
倉,0.0014349917138060087,-0.005452542687145972
横,0.011856857951366406,0.01895833857201534
安,-0.04099984513220765,-0.045182381655214966
部,-0.026246912059197772,-0.033513034526104386
浦,-0.01929385742869449,-0.05650619771705188
手,0.09778196261978354,0.058531876745637354
泉,0.05917809700206707,0.03879241025402666
郷,0.016224773867020884,-0.03911126073848933
沼,0.07778482192838264,0.04236238609244844
口,-0.0013051355045714456,-0.024947500450182486
央,-0.0765398555690771,0.0526704543694803
鹿,0.02534300269787221,-0.0345042762019494
生,-0.013015330689074749,-0.029563055574220176
通,-0.09918705908644611,0.08322785348779417
根,0.07907179472814557,0.04345399247558718
森,0.13919779254629666,0.07002661512965128
馬,0.03262516823430175,-0.030570347422964748
葉,0.02010501044678422,0.02565485563549555
子,0.0025292903437414407,0.005785102262862161
瀬,-0.015557208478684593,-0.07586891203003375
丘,-0.061154583004781035,-0.016997338363134235
塚,0.009899387145257971,0.02089257594490902
仙,0.12740480118493058,0.04038031514448762
相,0.02035249533665879,0.002043592401109606
千,-0.006228757589897948,0.022712854067278115
海,-0.02015456847527957,-0.03837345926513704
稲,0.005448037084850434,0.046505498602758634
須,-0.020928874697485944,-0.024174799401686365
旭,-0.12980644148600176,0.19771310839089162
越,0.008020744775771714,-0.009133987589830316
花,0.11732554783623299,0.10045240130057409
羽,0.023492864753120766,-0.013159747842344959
割,0.11206800453953697,0.09641757395568706
里,-0.00406122737620229,-0.024605789318087063
幡,0.02470332896231177,-0.00469445975423464
波,0.08361816483851882,0.039828730335813856
方,-0.014552673496978514,-0.03993279903393081
別,-0.11555855653311752,0.14145046346528625
保,0.018337508434260567,-0.03488703199566217
代,0.04349198452120334,-0.002678090102192468
宇,-0.041964250384703104,-0.04936709810533097
清,-0.03032564704760135,0.041973701024202295
黒,0.10465197141769837,0.03415489744453745
池,-0.03645668906623655,-0.05600215703463218
路,-0.08600739155505507,0.10344233308969891
畑,0.08160676112129572,0.014888099869656685
道,0.04809328029019389,-0.0026087805890643062
場,0.07984232549074241,-0.009681009932392634
阪,-0.02763034348952744,-0.006717402469673055
若,0.03647252997797063,0.007421970389220324
阿,-0.017719789430057625,-0.035322019847595455
岐,-0.01292913028464408,-0.036302427487275885
敷,0.015796609475030806,-0.009850987709500023
州,0.04539121608454924,0.041569301788702814
天,-0.03568381541941706,0.004208149458502346
間,-0.0019556673439615245,-0.017517043012959043
関,0.008804097158219807,-0.0026422881340160058
藤,0.026164959304882072,0.021119986838815944
国,-0.043209350467456754,-0.05557357103747827
明,0.002337257368216512,-0.028299878181799677
良,-0.03141972826710576,-0.016508205807045633
巻,0.1451332559840397,0.10860091955286438
米,0.010044428717101364,-0.0037363873148227285
丹,-0.019393883775528465,-0.0053624372007090035
達,0.046006625861793625,0.013945300376525614
青,0.09420305533601835,0.06168889565070069
船,0.044872075735897854,0.02531491378450877
土,-0.018759004718836323,-0.0293914924411685
御,-0.03081136850531584,-0.03460748755013595
鶴,0.01847415515003529,0.02803639729690031
