都道府県名,市区町村名,自治体名,pc1,pc2
三重県,いなべ市,三重県いなべ市,-0.5861764985759408,0.17030926814677302
三重県,三重郡川越町,三重県三重郡川越町,-0.32929464781677464,-0.3916717162361362
三重県,三重郡朝日町,三重県三重郡朝日町,0.20334523675386312,5.42621179955279
三重県,三重郡菰野町,三重県三重郡菰野町,0.7227365335641324,1.942080208439863
三重県,亀山市,三重県亀山市,-2.1009542203632305,-0.3915789765077785
三重県,伊勢市,三重県伊勢市,-0.24355806325918206,-0.5113554733836211
三重県,伊賀市,三重県伊賀市,0.012449969344664254,0.20813678290645857
三重県,北牟婁郡紀北町,三重県北牟婁郡紀北町,0.02339483845606342,-0.7879948635969709
三重県,南牟婁郡御浜町,三重県南牟婁郡御浜町,-0.13708840365961528,-0.019091957128133226
三重県,南牟婁郡紀宝町,三重県南牟婁郡紀宝町,-0.40066763248472526,0.11779578967163921
三重県,名張市,三重県名張市,-0.22812603554571778,1.5557011783908532
三重県,員弁郡東員町,三重県員弁郡東員町,-1.1568703641784648,1.494173475234716
三重県,四日市市,三重県四日市市,0.21613622957570675,1.1416978229229686
三重県,多気郡多気町,三重県多気郡多気町,0.11505396105462157,1.137929051053239
三重県,多気郡大台町,三重県多気郡大台町,0.5423459714750357,4.012226594013493
三重県,多気郡明和町,三重県多気郡明和町,0.07726714206907288,0.6496617443186771
三重県,尾鷲市,三重県尾鷲市,-0.04850466444787458,1.1025593097288962
三重県,度会郡南伊勢町,三重県度会郡南伊勢町,0.08165700635863928,-1.0988027517967276
三重県,度会郡大紀町,三重県度会郡大紀町,-0.013344794755343923,-1.3772414372088406
三重県,度会郡度会町,三重県度会郡度会町,-0.2832397395449026,-1.3367340183092566
三重県,度会郡玉城町,三重県度会郡玉城町,-1.170778372372131,-1.152078835357046
三重県,志摩市,三重県志摩市,-0.18180880238362904,-0.4235843192547123
三重県,松阪市,三重県松阪市,-0.5021557870569742,0.49685387935313435
三重県,桑名市,三重県桑名市,-2.638779017203423,-0.9144477569055984
三重県,桑名郡木曽岬町,三重県桑名郡木曽岬町,-1.4455104642925336,-0.6301565093195193
