都道府県名,市区町村名,自治体名,pc1,pc2,region
兵庫県,洲本市,兵庫県洲本市,-0.39584485865088936,-0.2484512715194993,近畿
兵庫県,淡路市,兵庫県淡路市,-0.501328296479169,0.2431175683522748,近畿
兵庫県,相生市,兵庫県相生市,-0.06080916283071865,-0.6804392703032848,近畿
兵庫県,神崎郡市川町,兵庫県神崎郡市川町,-0.5212166912104667,0.3564172886171573,近畿
兵庫県,神崎郡神河町,兵庫県神崎郡神河町,-0.6408815668045128,-0.6158367943502643,近畿
兵庫県,神崎郡福崎町,兵庫県神崎郡福崎町,0.47323976915670934,0.40919348508970976,近畿
兵庫県,神戸市中央区,兵庫県神戸市中央区,-0.3903266419529389,0.03587952945891941,近畿
兵庫県,神戸市兵庫区,兵庫県神戸市兵庫区,-0.09859819083168526,-0.1908524588001802,近畿
兵庫県,神戸市北区,兵庫県神戸市北区,0.34565046844612385,-0.44613649015957246,近畿
兵庫県,神戸市垂水区,兵庫県神戸市垂水区,-0.7004803656175933,-0.30900264051625387,近畿
兵庫県,神戸市東灘区,兵庫県神戸市東灘区,0.6864173475007805,1.600869972524184,近畿
兵庫県,神戸市灘区,兵庫県神戸市灘区,-0.39090020039996276,-0.25836720108937616,近畿
兵庫県,神戸市西区,兵庫県神戸市西区,-0.15714854088790017,-0.587077839056712,近畿
兵庫県,神戸市長田区,兵庫県神戸市長田区,-0.47553748509504623,-0.4836745375486871,近畿
兵庫県,神戸市須磨区,兵庫県神戸市須磨区,-0.4999529490308538,0.027364568941731563,近畿
兵庫県,美方郡新温泉町,兵庫県美方郡新温泉町,-0.2726267282093918,0.04664973580235906,近畿
兵庫県,美方郡香美町,兵庫県美方郡香美町,1.3133253919084549,0.11463482902946051,近畿
兵庫県,芦屋市,兵庫県芦屋市,-0.6088289164658877,0.5326260720200521,近畿
兵庫県,西宮市,兵庫県西宮市,-0.6732075839069276,0.2707546322464881,近畿
兵庫県,西脇市,兵庫県西脇市,-0.29619260426085003,-0.5904930245270689,近畿
兵庫県,豊岡市,兵庫県豊岡市,0.0710408197260345,0.01829292821365344,近畿
兵庫県,赤穂市,兵庫県赤穂市,-0.5103710023776659,1.2336963384178443,近畿
兵庫県,赤穂郡上郡町,兵庫県赤穂郡上郡町,-0.7309208328057804,-0.863077929519837,近畿
兵庫県,養父市,兵庫県養父市,-0.19839722727825576,-0.9976671305071636,近畿
兵庫県,高砂市,兵庫県高砂市,-0.6563702430536847,0.9906405234803061,近畿
千葉県,いすみ市,千葉県いすみ市,0.46560875263880624,-0.4473191775075164,関東
千葉県,佐倉市,千葉県佐倉市,-0.23295902533029558,0.05644315150078712,関東
千葉県,八千代市,千葉県八千代市,-0.7026194052261929,-0.28587752578319114,関東
千葉県,八街市,千葉県八街市,-0.20533828635398635,-0.44967391383212274,関東
千葉県,勝浦市,千葉県勝浦市,0.17643610800960535,1.0629868115004026,関東
千葉県,匝瑳市,千葉県匝瑳市,0.058172388135443766,0.35324548422920654,関東
千葉県,千葉市中央区,千葉県千葉市中央区,0.1272590005241561,0.8469923841839972,関東
千葉県,千葉市稲毛区,千葉県千葉市稲毛区,-0.8158496212414356,-0.37009694239194985,関東
千葉県,千葉市緑区,千葉県千葉市緑区,-0.23860571606414127,-0.9200820073190327,関東
千葉県,千葉市美浜区,千葉県千葉市美浜区,-0.8559236882357096,1.9434279524673252,関東
千葉県,千葉市花見川区,千葉県千葉市花見川区,-0.649302435514902,-0.45616680085900163,関東
千葉県,千葉市若葉区,千葉県千葉市若葉区,-0.7089097624394434,-0.6050186819535474,関東
千葉県,南房総市,千葉県南房総市,0.43950169408030876,1.8908319819278698,関東
千葉県,印旛郡栄町,千葉県印旛郡栄町,-0.4095584778645046,0.16590460891674524,関東
千葉県,印旛郡酒々井町,千葉県印旛郡酒々井町,-0.5102480563527143,-0.43498578263631604,関東
千葉県,印西市,千葉県印西市,0.022490242153780825,-0.5168110785876551,関東
千葉県,君津市,千葉県君津市,-0.2232298657181151,-0.47635479083071525,関東
千葉県,四街道市,千葉県四街道市,-0.516240469757005,-0.21441949284449044,関東
千葉県,大網白里市,千葉県大網白里市,0.45972147176449846,0.44681334780707743,関東
千葉県,夷隅郡大多喜町,千葉県夷隅郡大多喜町,0.5614911595341365,-0.010823160628741245,関東
千葉県,夷隅郡御宿町,千葉県夷隅郡御宿町,-0.4539398850650467,0.6543161257607389,関東
千葉県,安房郡鋸南町,千葉県安房郡鋸南町,-0.9206518593255419,0.21295104715098426,関東
千葉県,富津市,千葉県富津市,-0.13010216249383397,-0.14389216046950304,関東
千葉県,富里市,千葉県富里市,1.0551262467658993,-0.7235593940966223,関東
千葉県,山武市,千葉県山武市,-0.41602988872672125,0.012615899747118886,関東
千葉県,山武郡九十九里町,千葉県山武郡九十九里町,-0.8114958841916695,-0.9469410767588973,関東
千葉県,山武郡横芝光町,千葉県山武郡横芝光町,-0.6617195863941671,0.036653306163483314,関東
千葉県,山武郡芝山町,千葉県山武郡芝山町,-0.5382562749942883,-0.018463927137877114,関東
千葉県,市原市,千葉県市原市,-0.4062982772806293,-0.20339322986760444,関東
千葉県,市川市,千葉県市川市,-0.4965145514837108,-0.04570311853865289,関東
千葉県,成田市,千葉県成田市,-0.4269606745839455,-0.4459464479292925,関東
千葉県,我孫子市,千葉県我孫子市,0.8517396669986815,-0.9129698451570313,関東
千葉県,旭市,千葉県旭市,-0.007916781082925357,-0.39895237531923433,関東
千葉県,木更津市,千葉県木更津市,-0.3316917791934247,-0.292312638245904,関東
