都道府県名,市区町村名,自治体名,pc1,pc2
三重県,いなべ市,三重県いなべ市,-0.7301353734759298,0.04692650735806208
三重県,三重郡川越町,三重県三重郡川越町,2.0073238573119223,-0.5399227877363548
三重県,三重郡朝日町,三重県三重郡朝日町,-0.5773794261314822,-0.8289858359106352
三重県,三重郡菰野町,三重県三重郡菰野町,1.011553984621753,-0.5293599273363915
三重県,亀山市,三重県亀山市,-1.6054388957040704,-0.39367505384010854
三重県,伊勢市,三重県伊勢市,-0.5003639659038103,0.9049610324094606
三重県,伊賀市,三重県伊賀市,-0.9824446755081065,0.9488955296327028
三重県,北牟婁郡紀北町,三重県北牟婁郡紀北町,2.1959101043228735,-0.460304503765372
三重県,南牟婁郡御浜町,三重県南牟婁郡御浜町,1.5924848067558743,-0.32307340495258663
三重県,南牟婁郡紀宝町,三重県南牟婁郡紀宝町,1.3509478319973132,-0.6843255771565058
三重県,名張市,三重県名張市,-3.548073589853495,-1.2671849868734038
三重県,員弁郡東員町,三重県員弁郡東員町,1.8612769622524574,2.3538116376102
三重県,四日市市,三重県四日市市,-2.2451831922785046,-0.048776045682756536
三重県,多気郡多気町,三重県多気郡多気町,1.6250284918147346,-0.031375378732691854
三重県,多気郡大台町,三重県多気郡大台町,0.04378075386913008,-0.26863483454563775
三重県,多気郡明和町,三重県多気郡明和町,1.8240416092191436,-0.1356951023162814
三重県,尾鷲市,三重県尾鷲市,-1.254182969832979,-0.0011169713374878756
三重県,度会郡南伊勢町,三重県度会郡南伊勢町,1.8081554858919564,0.24503587882993222
三重県,度会郡大紀町,三重県度会郡大紀町,2.462086396929847,-0.3948138922633179
三重県,度会郡度会町,三重県度会郡度会町,2.1775968991280665,-0.44064928856885055
三重県,度会郡玉城町,三重県度会郡玉城町,1.5161098326369276,-0.17579300768813869
三重県,志摩市,三重県志摩市,-0.5076862305425763,-0.14526861716271225
三重県,松阪市,三重県松阪市,-1.6812665034270344,-0.169742002724903
三重県,桑名市,三重県桑名市,-0.8043870134488086,0.14663866351793248
