kanji,pc1_loading,pc2_loading
賀,0.016950110030887113,0.02609677679338115
久,0.021303345364937668,0.07960933180039724
多,0.03734740283289289,-0.002545552232422966
富,-0.002048082599229687,-0.037439274212624434
札,-0.03772333603669768,-0.17011956082763627
伊,0.05018695822691292,0.09374830801074327
水,-0.014083916319931214,-0.00424743579808443
加,-0.0003533534600184813,-0.009612316753055537
広,-0.025895344768871568,-0.05002407699566526
坂,-0.00872515472053929,0.009208509529188079
岩,0.017473908380164573,0.06917429749614887
吉,0.004884049479402891,0.012870529393670381
佐,0.017812590686601296,0.02235409858612674
橋,-0.049408176603116014,0.00024164054640882639
金,-0.03316577292489625,0.014000891077629566
知,0.03977466093216249,-0.04512270995863471
倉,-0.02420418728261455,0.016774907008567642
横,-0.09298483618662746,-0.0214934966071751
安,0.027493891981361367,-0.013593412744441735
部,0.02103841981795677,0.00016023405050823782
浦,0.024595491432427098,-0.011188447314163671
手,-0.00663024421113716,0.0683881755614342
泉,-0.020254478985558787,-0.010523004298372614
郷,0.028670113672996194,-0.009602369905051153
沼,0.0015849328669422162,0.01061320571792339
口,-0.03152022723467926,0.02494692551190982
央,-0.08507770780380254,-0.0393365421743091
鹿,-0.0012084809799545154,-0.005051972933574619
生,-0.0004497298405093876,-0.00770391488086227
通,-0.040751270443411564,-0.06979202503914059
根,-2.4382282438440658e-05,0.018294343520304478
森,0.00032307453754568187,0.033157718803129003
馬,0.007977316000428725,0.024017862440649212
葉,-0.052052846533592954,-0.033103767778940606
子,-0.009674171564037817,0.006895297889708772
瀬,0.010219195808718884,-0.0018322535569719166
丘,-0.14395222705336536,-0.05216509885188663
塚,-0.061355545806576775,0.009225200911409909
仙,-0.04316261822719804,0.018065341779569366
相,-0.004535417349898408,0.03171337516558813
千,-0.08162187182129692,-0.02046450856533212
海,0.009141874773751297,-0.00956785283392649
稲,-0.03938911935908275,-0.016092564319384398
須,-0.020171320673357567,0.010442585444510568
旭,-0.0431188846624967,-0.029955756680471502
越,0.011846960271642368,-0.003154934343711199
花,-0.06675601411607567,0.08634682111724522
羽,-0.005889956336128711,-0.011356403271609902
割,-0.0027010972009805993,0.4914068104122311
里,0.017724822108873998,-0.005330720863265394
幡,-0.026048680927270904,0.057503512435584596
波,-0.0016188530778387322,0.06635048213742419
方,-0.018443771283952443,-0.0021115778300282895
別,0.045372910073179194,-0.10292312788292983
保,-0.035620411274994004,0.030899740963876706
代,-0.01771687734258315,0.04355694726648834
宇,0.022977856383827176,0.0061939922533157344
清,-0.030236607951812187,-0.02550437047189774
黒,-0.006105558946250936,0.011365507798367678
池,-0.014914466290208905,-0.005280108386737419
路,0.0013515259635669115,-0.028882261178392227
畑,-0.038378348022641756,0.0413589518761618
道,-0.03979747998720254,0.016306686155444974
場,-0.03780148082254497,0.021117122737300657
阪,-0.07111604507659766,-0.01651113315330289
若,-0.06297335460170272,-0.0075047966749474965
阿,0.03525945541426255,0.017693580420537203
岐,0.028405030773646305,-0.012544157942317098
敷,-0.004301365286834749,0.01626048231878943
州,-0.05430331741329627,0.009648600686494108
天,-0.008572385419951789,-0.027968581135085442
間,-0.004419927568755249,0.0038997849361147342
関,-0.005420481091292354,6.347748837997244e-05
藤,-0.03631933923467631,0.020488817911608757
国,0.038017806738386686,0.007459071059157039
明,-0.01974952520570893,0.0022307254337081105
良,0.03677545568869883,-0.016760954698931435
巻,-0.00591565895530146,0.10768321504904099
米,0.003491122689224952,0.02149910687907376
丹,-0.0001317573806327462,0.013639998207157852
達,0.016429325562016872,0.019757808164116816
青,-0.055117312616362595,0.03266865267660855
船,-0.0028619786184541558,0.02268280085397014
土,-0.01878894418445749,0.02193571357717811
御,-0.007384890604746471,0.00947825093228174
鶴,-0.014354255242938211,-0.014242235837413696
春,-0.02758639067522448,-0.012743994136037145
向,-0.032154943383745554,0.005802399746692549
之,-0.016951837085466544,-0.008610794471856833
立,-0.010887834786347307,-0.007921630824770619
熊,-0.014822344143881455,-0.010189240100939016
林,-0.0504765317172668,0.011195584787452147
辺,-0.0022114371254374414,0.023039873893496054
秋,-0.009929660419454605,0.015657524097739624
太,-0.017107505626274926,0.05322990271593418
飯,0.00363417098178887,0.02458299598908535
鳥,-0.03444229447350183,0.014756156901726748
潟,-0.05137320216499892,-0.00949250236883388
柳,-0.02290854595921183,0.01736331386714161
赤,-0.01354514330457895,0.003299524441365834
府,-0.01367182681390559,-0.014269303372663904
門,-0.027716816876643624,-6.76980429526119e-05
矢,-0.007115953726668002,0.05351213452668188
出,-0.01507785375751143,0.002371207658615403
今,-0.014552558591714632,0.006920145324493136
会,0.03640829466312659,-0.007975595026538088
奥,0.03471334812319546,0.011244764449288628
阜,0.006513223459545055,0.0077997501810136835
治,-0.01351115040503229,0.010240537845295149
丸,-0.04346910788243602,0.0014537147690319653
喜,0.02075185612956179,0.011817132752692678
荒,-0.040083212516315435,0.00728086314771465
元,-0.036497497832898906,-0.032897285704515694
標,0.02205157100769101,-0.03662132553253896
第,0.025025154858003332,0.43762283740802704
取,-0.018886312098696345,0.016453187234233443
線,0.06465685010626829,-0.06370231255320963
塩,0.01437737737706607,-0.027487565215359423
館,-0.022512375080391563,0.010498786928594862
園,-0.10147840889459003,-0.05200840947167761
志,-0.007692846442807822,-0.012032402370899477
緑,-0.07622115790136126,-0.04973838045267404
桜,-0.05398265615232263,-0.004323765349311306
玉,0.015933334035455597,0.006535923335763022
能,0.004106202849706668,-0.008001721263176682
常,-0.006526877553766101,-0.003305439073701622
亀,-0.02492606571425756,-0.006383941110356689
堂,-0.04537087839636539,0.06143426257692751
光,-0.04043791367454902,-0.012249621428523375
栄,0.004351401016464127,-0.04763736166278249
湯,0.04939976387910052,0.0007598317722052494
刈,0.006725808364863686,0.028208109337099434
幸,0.0036087829317355477,-0.03435279505154579
徳,-0.007873298713638946,0.009549336620355495
堀,-0.09957391512383908,0.03639969294629046
茂,0.025025177005040714,0.0011550620722439863
竹,-0.0070632454154223355,-0.0019500694257797244
後,0.00482413135053816,0.014558246171893626
朝,0.0025287379077553775,-0.005820742789136492
深,-0.005840727438954388,-0.020480244809159515
角,-0.016745888571975003,0.023189378974393784
渡,0.014460194422299972,0.029726157706988707
柴,0.0056128995520824156,0.004430677117565771
那,0.05293130114443715,0.028526862504250784
王,-0.018630138850765605,-0.010622224174463821
草,-0.00680539700095588,-0.01385567591900045
蒲,0.013077112732177956,-0.002787778134736732
士,0.0006846541273326905,-0.06467258899964913
愛,0.012208154058929336,-0.014361735721164611
来,-0.015843304326096007,-0.0004831992185552983
尻,0.06826486688008018,0.004919149919795565
帯,-0.012028167367477477,-0.04369115874103516
合,-0.02385700513181979,-0.02163000576694869
成,-0.015691594238551314,-0.0020447085940879404
紫,-0.007469484565829257,0.07299587505106374
栗,-0.021262602357562294,0.01520720521026785
利,0.02752583764974816,0.00108281484503828
所,0.000301825432022637,0.011864644955250839
垣,-0.006557704833016959,0.012989243596179222
室,-0.004338415856251983,-0.02673460969918485
砂,-0.015343576085888124,-0.033497204555129535
滝,0.004474475048817149,0.014051620494350454
分,-0.02704861801178535,-0.0050885903665658745
宿,-0.022953978462414246,-0.0010203673706440852
楽,0.04961595017022761,-0.0148377602067466
堺,-0.052844710894890984,-0.024223215382345484
永,-0.031465320957002295,-0.0025007678894607807
港,-0.055281487330191566,-0.015823564586152337
麻,0.017255714119988327,-0.013418877102131618
庄,-0.004102031516401133,0.0018739542029999293
桑,0.02000846570244538,0.01014159800280097
双,0.027449809378663325,-0.013725361786437192
足,0.019794534910751633,-0.03347075971871715
住,-0.026756848698082463,0.013029449050422935
甲,0.0008450959012660452,-0.0019693599367378166
入,0.005030611427308108,0.004674555512318568
穂,-0.002770473097548079,-0.007758111790575672
牧,-0.0019832014379615303,-0.0002056550715956349
宝,-0.006474731415819789,-0.0043274871656806616
岸,-0.012586402302751168,-0.03382158431002309
蔵,-0.009190290998565082,0.008603752776293433
柏,-0.03192101109311866,0.003253279898622416
浅,-0.016136281454010096,0.003180205056572882
曽,0.030622848340680235,-0.0054198141460619804
遠,0.016779309072500685,0.05252093408136559
音,0.007576714502994536,-0.0411467393045698
真,0.0006346701821984249,-0.014198542227537993
猪,0.011365194589908034,0.013604679427413868
香,-0.01675644123188345,0.004969391512378819
比,0.039210201603542535,-0.019589391991340903
板,0.004818562133421615,0.01462933400284567
登,0.00812394560068028,-0.02764061376217684
居,0.0032823851177093467,-0.0007818276622308847
奈,0.010387589831690658,-0.020502918807250116
勝,0.02657879254887731,-0.012143731213402585
作,-0.026864981421843605,0.012129727775223961
理,-0.0034050727495002807,-0.002116495277654958
杉,-0.021571136458356087,0.006557285619585824
姫,-0.007338580009890651,-0.0005939990126261084
伏,-0.0007405607846944208,-0.014276147682801422
犬,0.028557545133054533,0.0019959994560452476
軽,0.056539321428000375,0.009671578418941377
駒,-0.01227754320684614,-0.002500230027627026
釧,0.006908747979574163,-0.027567631374200378
留,0.011839394051267821,0.01822046727083638
亘,0.0007441793174061962,-0.0030968216614703447
月,0.012604252634740234,-0.0019182611152412903
世,-0.004201080198836052,0.010560384591671346
切,-0.021459847768631964,0.03820853058183373
盛,-0.018385700322278882,0.09825004947287402
綾,0.01140480768564984,-0.007663703351036797
万,0.0029734861805280747,0.009078454521972609
武,0.014004448477919715,-0.010041592828340279
家,-0.023739918488909405,0.008793295525903496
脇,-0.013035746697980927,0.002925807911251363
寄,0.013168032962373547,-0.044297646021660586
舘,0.014763526965267408,0.059447624626054185
形,0.00847801704143087,0.00800214157427498
篠,0.0013431040852429368,0.0699544139422035
寒,0.01938756099668819,-0.047980700536517144
更,0.027892294950362002,-0.025514746359505416
萩,-0.009781001313330583,0.0045623835352905946
笹,-0.022222722638916094,0.10481482396162302
静,-0.026995739263593093,-0.01202283316474915
滑,-0.003288341524256294,-0.00863625003864742
片,-0.0018619325513222658,0.032136375048769726
頭,0.07198532933869528,0.019961603350636157
陽,-0.02329056485553127,-0.004825226747759841
半,-0.0020846885920402436,-0.005580169416263511
厚,0.002258304358428695,-0.05874865335142909
坪,-0.024328067200125838,0.03759996120893843
梅,-0.04091402827319932,0.00884554027874899
弘,0.015730459051692784,-0.01117756167040326
外,-0.0074968741073011,0.018211547119088844
輪,0.019942739845120423,0.004901648494034496
槻,-0.01115766392042703,0.004889237993949769
昭,-0.0014099779135362896,-0.0032233017783084615
仁,0.029820083899424355,0.0009253101163917176
折,0.017156283519404725,0.015294521243695966
弥,-0.015051234730907694,-0.004436984896639405
反,-0.03420537934163827,0.014894378672243934
有,0.012428713394643274,-0.002373878011368896
守,-0.03827066271115019,-0.0005859410419109008
勢,-0.002511325126958083,0.00845524899711423
気,0.008532122474409933,0.0020606014691169385
牛,0.009368141661120972,0.0037996375434534214
